Name;VOLKSWAGEN - TOT RETURN IND;NESTLE 'N' - TOT RETURN IND;COCA COLA - TOT RETURN IND;INTERNATIONAL BUS.MCHS. - TOT RETURN IND
17.04.1992;499.28;822.67;1424.89;227.85
20.04.1992;499.28;822.67;1394.89;230.1
21.04.1992;498.75;814.99;1392.75;231.39
22.04.1992;509.56;817.55;1392.75;231.71
23.04.1992;511.83;820.11;1412.03;229.46
24.04.1992;510.89;820.97;1388.46;226.57
27.04.1992;511.16;820.97;1377.75;226.57
28.04.1992;510.76;817.55;1377.75;227.53
29.04.1992;509.83;831.21;1399.17;226.57
30.04.1992;507.56;837.18;1422.74;233.32
01.05.1992;507.56;837.18;1420.6;233
04.05.1992;505.55;849.13;1431.31;237.82
05.05.1992;507.82;851.69;1418.46;241.35
06.05.1992;515.16;853.4;1416.32;240.07
07.05.1992;518.9;851.69;1429.17;244.14
08.05.1992;525.31;851.69;1448.46;242.51
11.05.1992;529.71;859.8;1463.46;244.47
12.05.1992;523.97;855.53;1469.88;243.49
13.05.1992;521.84;855.53;1499.88;240.56
14.05.1992;514.63;855.53;1478.45;238.93
15.05.1992;509.16;849.13;1487.02;238.61
18.05.1992;528.51;857.66;1517.02;236.33
19.05.1992;531.05;855.53;1547.02;240.89
20.05.1992;539.19;864.06;1525.59;238.61
21.05.1992;530.51;855.53;1521.31;238.28
22.05.1992;539.19;857.66;1517.02;238.93
25.05.1992;545.33;864.06;1517.02;238.93
26.05.1992;543.19;862.32;1487.02;235.68
27.05.1992;539.19;854.47;1512.74;236.66
28.05.1992;539.19;854.47;1525.59;237.31
29.05.1992;547.2;853.6;1508.45;236.33
01.06.1992;544.53;854.47;1534.16;236
02.06.1992;546.66;855.34;1517.02;236
03.06.1992;543.99;850.11;1508.45;233.73
04.06.1992;545.86;853.6;1465.6;231.77
05.06.1992;544.66;850.98;1504.17;235.35
08.06.1992;544.66;850.98;1495.6;236.98
09.06.1992;543.19;850.11;1483.25;236
10.06.1992;543.86;850.11;1466.06;234.7
11.06.1992;541.19;849.24;1470.36;239.58
12.06.1992;541.32;852.73;1453.16;242.19
15.06.1992;537.85;848.37;1444.56;245.12
16.06.1992;538.65;854.47;1401.57;242.51
17.06.1992;536.52;851.86;1354.27;241.21
18.06.1992;535.85;849.24;1362.87;246.1
19.06.1992;536.65;854.47;1388.67;247.4
22.06.1992;538.79;848.37;1384.37;248.05
23.06.1992;538.79;850.11;1380.07;249.68
24.06.1992;536.52;847.5;1371.47;254.23
25.06.1992;531.45;850.98;1388.67;252.93
26.06.1992;515.16;849.24;1367.17;253.26
29.06.1992;511.83;849.24;1388.67;256.84
30.06.1992;502.49;848.37;1375.77;254.88
01.07.1992;504.75;840.52;1418.76;255.86
02.07.1992;518.5;837.91;1440.26;252.28
03.07.1992;530.91;836.16;1440.26;252.28
06.07.1992;527.34;826.57;1461.76;255.54
07.07.1992;526.38;821.34;1444.56;251.95
08.07.1992;520.89;815.24;1461.76;254.88
09.07.1992;524.32;818.72;1483.25;253.91
10.07.1992;524.19;828.31;1466.06;254.23
13.07.1992;512.93;824.83;1448.86;254.88
14.07.1992;512.66;821.34;1427.36;254.88
15.07.1992;515.68;826.57;1392.97;258.46
16.07.1992;522.54;824.83;1392.97;261.07
17.07.1992;509.23;816.98;1405.87;247.4
20.07.1992;493.58;797.8;1410.17;241.86
21.07.1992;499.48;807.39;1423.06;244.14
22.07.1992;485.89;799.54;1397.27;240.89
23.07.1992;485.89;802.16;1397.27;241.54
24.07.1992;478.75;802.16;1392.97;241.54
27.07.1992;486.58;807.39;1388.67;240.56
28.07.1992;483.56;811.75;1410.17;244.14
29.07.1992;492.07;822.21;1440.26;245.77
30.07.1992;493.44;821.34;1427.36;248.37
31.07.1992;489.32;812.62;1440.26;246.75
03.08.1992;481.77;806.52;1478.95;247.07
04.08.1992;487.26;804.77;1466.06;245.44
05.08.1992;491.79;808.26;1461.76;238.61
06.08.1992;488.64;805.65;1461.76;232.97
07.08.1992;486.72;803.9;1466.06;230
10.08.1992;476.7;800.41;1483.25;233.63
11.08.1992;471.89;799.54;1474.66;232.31
12.08.1992;463.38;800.41;1478.95;233.3
13.08.1992;458.44;796.93;1487.55;232.64
14.08.1992;459.81;798.67;1491.85;233.3
17.08.1992;463.79;801.29;1491.85;233.96
18.08.1992;457.07;798.67;1496.15;232.31
19.08.1992;446.77;797.8;1483.25;228.68
20.08.1992;446.77;795.18;1500.45;226.7
21.08.1992;448.83;796.05;1470.36;227.03
24.08.1992;440.32;786.46;1466.06;224.72
25.08.1992;427.97;778.62;1466.06;230
26.08.1992;430.99;776;1470.36;228.02
27.08.1992;445.4;789.08;1474.66;230.66
28.08.1992;443.34;795.18;1491.85;230.33
31.08.1992;448.97;796.93;1478.95;228.68
01.09.1992;435.79;793.44;1504.75;231.32
02.09.1992;428.79;798.67;1500.45;230.99
03.09.1992;439.22;806.52;1500.45;228.68
04.09.1992;433.46;810.88;1500.45;227.03
07.09.1992;430.71;821.34;1500.45;227.03
08.09.1992;437.85;823.96;1500.45;227.36
09.09.1992;429.62;817.85;1522.46;229.34
10.09.1992;433.05;823.08;1522.46;230.99
11.09.1992;433.73;837.03;1526.78;232.31
14.09.1992;460.64;837.03;1531.09;233.3
15.09.1992;454.32;851.86;1526.78;225.71
16.09.1992;452.95;860.58;1544.03;219.44
17.09.1992;440.32;869.29;1539.71;221.09
18.09.1992;440.73;871.04;1552.65;220.43
21.09.1992;426.19;861.45;1544.03;222.74
22.09.1992;420.7;864.06;1457.77;219.77
23.09.1992;420.7;864.94;1406.01;220.76
24.09.1992;404.91;864.06;1427.58;217.79
25.09.1992;402.58;863.19;1418.95;217.13
28.09.1992;378.83;851.86;1423.27;218.45
29.09.1992;383.64;854.47;1406.01;213.83
30.09.1992;377.73;861.45;1397.39;213.17
01.10.1992;386.93;865.81;1380.14;211.52
02.10.1992;384.32;856.22;1354.26;207.23
05.10.1992;361.26;823.96;1358.57;208.22
06.10.1992;354.95;835.29;1337.01;210.53
07.10.1992;347.12;844.88;1293.88;206.9
08.10.1992;355.91;854.47;1298.19;209.54
09.10.1992;350.56;856.22;1276.63;207.23
12.10.1992;353.44;855.34;1272.31;207.23
13.10.1992;371.56;862.32;1306.82;207.89
14.10.1992;369.22;864.94;1328.38;205.91
15.10.1992;367.16;863.19;1354.26;192.38
16.10.1992;369.22;871.04;1393.08;186.77
19.10.1992;374.71;880.63;1418.95;180.83
20.10.1992;372.65;884.99;1406.01;180.5
21.10.1992;363.32;880.63;1397.39;180.83
22.10.1992;366.48;880.63;1397.39;180.83
23.10.1992;371.97;889.35;1380.14;182.48
26.10.1992;373.2;893.71;1406.01;178.19
27.10.1992;371.56;898.07;1427.58;173.57
28.10.1992;369.5;889.35;1427.58;177.2
29.10.1992;366.2;893.71;1431.89;174.23
30.10.1992;370.6;893.71;1401.7;176.54
02.11.1992;362.5;902.43;1431.89;181.82
03.11.1992;367.85;915.51;1406.01;182.48
04.11.1992;364.28;928.58;1388.76;180.17
05.11.1992;364.14;932.94;1410.33;177.1
06.11.1992;365.79;941.66;1410.33;178.1
09.11.1992;378.83;932.94;1418.95;181.47
10.11.1992;378.83;932.94;1410.33;177.1
11.11.1992;368.95;924.23;1444.83;174.74
12.11.1992;378.42;924.23;1414.64;172.39
13.11.1992;387.07;906.79;1431.89;174.41
16.11.1992;387.07;893.71;1410.33;174.41
17.11.1992;393.24;880.63;1406.01;172.73
18.11.1992;393.24;876.27;1406.01;169.7
19.11.1992;398.46;880.63;1406.01;164.66
20.11.1992;394.62;884.99;1410.33;167.35
23.11.1992;391.87;889.35;1406.01;170.04
24.11.1992;368.54;880.63;1402.22;174.41
25.11.1992;371.97;884.99;1406.55;175.75
26.11.1992;371.56;893.71;1406.55;175.75
27.11.1992;366.48;915.51;1397.89;177.43
30.11.1992;368.26;928.58;1376.25;183.48
01.12.1992;360.99;928.58;1371.92;182.14
02.12.1992;350.01;919.87;1367.6;182.47
03.12.1992;347.67;924.23;1367.6;180.79
04.12.1992;342.46;932.94;1371.92;180.12
07.12.1992;349.32;946.02;1384.91;177.1
08.12.1992;345.2;946.02;1389.24;175.75
09.12.1992;348.63;954.74;1380.58;168.36
10.12.1992;347.67;959.1;1376.25;166.01
11.12.1992;339.03;963.46;1380.58;167.69
14.12.1992;330.79;980.9;1367.6;169.03
15.12.1992;335.6;972.18;1406.55;150.89
16.12.1992;323.24;985.26;1406.55;139.46
17.12.1992;323.93;993.98;1436.84;142.48
18.12.1992;326.54;998.34;1514.74;138.12
21.12.1992;335.32;993.98;1506.09;131.39
22.12.1992;325.58;993.98;1510.41;139.12
23.12.1992;326.67;985.26;1510.41;137.78
24.12.1992;326.67;985.26;1506.09;141.81
25.12.1992;326.67;985.26;1506.09;141.81
28.12.1992;332.16;989.62;1506.09;139.12
29.12.1992;331.48;993.98;1488.78;133.75
30.12.1992;333.54;1011.42;1480.12;134.75
31.12.1992;333.54;1011.42;1449.82;135.43
01.01.1993;333.54;1011.42;1449.82;135.43
04.01.1993;332.85;1015.78;1454.15;134.75
05.01.1993;345.75;1024.49;1423.86;131.39
06.01.1993;349.87;1020.14;1432.51;129.04
07.01.1993;349.32;1002.7;1406.55;126.35
08.01.1993;349.32;989.62;1393.56;125.01
11.01.1993;352.07;946.02;1410.87;128.37
12.01.1993;360.85;959.1;1419.53;131.06
13.01.1993;354.81;941.66;1432.51;128.37
14.01.1993;356.05;959.1;1497.43;131.06
15.01.1993;366.48;950.38;1497.43;129.71
18.01.1993;378.83;937.3;1493.1;133.07
19.01.1993;371.28;919.87;1454.15;130.05
20.01.1993;371.14;924.23;1445.5;126.02
21.01.1993;371.97;950.38;1449.82;124.67
22.01.1993;379.79;950.38;1419.53;130.72
25.01.1993;374.71;937.3;1445.5;131.39
26.01.1993;373.75;924.23;1458.48;131.73
27.01.1993;371.28;911.15;1436.84;133.41
28.01.1993;375.4;924.23;1428.19;135.09
29.01.1993;381.99;937.3;1467.14;138.45
01.02.1993;390.5;963.46;1488.78;141.48
02.02.1993;388.03;950.38;1458.48;140.13
03.02.1993;393.24;941.66;1449.82;137.44
04.02.1993;396.26;946.02;1445.5;139.57
05.02.1993;404.22;946.02;1428.19;141.27
08.02.1993;400.38;950.38;1423.86;143.64
09.02.1993;395.3;941.66;1410.87;145
10.02.1993;401.48;937.3;1402.22;141.94
11.02.1993;404.77;941.66;1406.55;138.89
12.02.1993;408.62;950.38;1402.22;137.87
15.02.1993;399.42;963.46;1402.22;137.87
16.02.1993;389.95;954.74;1406.55;135.83
17.02.1993;385.15;950.38;1415.2;137.19
18.02.1993;394.48;954.74;1428.19;137.19
19.02.1993;382.67;950.38;1445.5;137.19
22.02.1993;371.69;946.02;1428.19;139.23
23.02.1993;369.22;941.66;1432.51;138.89
24.02.1993;372.38;946.02;1454.15;140.93
25.02.1993;379.79;941.66;1462.81;146.02
26.02.1993;381.71;959.1;1467.14;147.72
01.03.1993;376.09;976.54;1458.48;148.74
02.03.1993;382.26;989.62;1493.1;147.38
03.03.1993;382.95;1002.7;1480.12;150.09
04.03.1993;382.4;1011.42;1493.1;149.08
05.03.1993;387.07;1002.7;1484.45;150.09
08.03.1993;395.85;1002.7;1514.74;152.47
09.03.1993;394.89;1011.42;1498.99;153.83
10.03.1993;395.3;1020.14;1490.3;151.79
11.03.1993;396.95;1024.49;1485.95;149.08
12.03.1993;401.89;998.34;1468.57;151.11
15.03.1993;391.87;1020.14;1494.64;149.41
16.03.1993;398.73;1015.78;1498.99;149.75
17.03.1993;392.56;1011.42;1481.61;148.06
18.03.1993;398.73;1015.78;1490.3;148.4
19.03.1993;407.66;1037.57;1472.92;146.02
22.03.1993;395.71;1028.85;1459.89;145.68
23.03.1993;398.73;1033.21;1442.51;147.38
24.03.1993;416.44;1015.78;1455.54;138.89
25.03.1993;419.73;1007.06;1481.61;137.19
26.03.1993;426.87;1015.78;1446.85;139.57
29.03.1993;428.93;1020.14;1455.54;140.59
30.03.1993;428.11;1033.21;1494.64;135.83
31.03.1993;420.01;1037.57;1481.61;138.21
01.04.1993;418.64;1041.93;1490.3;140.93
02.04.1993;422.48;1041.93;1459.89;142.96
05.04.1993;426.87;1041.93;1425.13;142.96
06.04.1993;433.6;1037.57;1390.37;141.27
07.04.1993;422.75;1015.78;1372.99;141.94
08.04.1993;426.87;1020.14;1381.68;136.51
09.04.1993;426.87;1020.14;1381.68;136.51
12.04.1993;426.87;1020.14;1368.64;138.55
13.04.1993;428.24;1007.06;1359.95;134.13
14.04.1993;427.69;989.62;1386.02;133.12
15.04.1993;427.28;985.26;1377.33;132.44
16.04.1993;436.07;985.26;1320.85;133.12
19.04.1993;444.03;985.26;1325.19;133.79
20.04.1993;446.09;976.54;1338.23;137.53
21.04.1993;440.6;980.9;1355.61;133.45
22.04.1993;454.32;980.9;1351.26;131.76
23.04.1993;452.26;972.18;1351.26;129.72
26.04.1993;450.21;967.82;1377.33;131.42
27.04.1993;455.01;950.38;1377.33;131.42
28.04.1993;458.17;950.38;1368.64;135.49
29.04.1993;448.15;937.3;1381.68;132.78
30.04.1993;444.3;932.94;1368.64;132.1
03.05.1993;443.34;937.3;1377.33;133.79
04.05.1993;446.77;950.38;1368.64;133.79
05.05.1993;444.72;963.46;1364.3;134.13
06.05.1993;449.93;954.74;1351.26;132.54
07.05.1993;448.28;941.66;1346.92;133.57
10.05.1993;448.97;950.38;1359.95;134.26
11.05.1993;439.91;963.46;1394.71;134.26
12.05.1993;435.79;976.54;1381.68;131.86
13.05.1993;441.97;967.82;1364.3;130.48
14.05.1993;437.17;959.1;1386.02;131.51
17.05.1993;437.58;972.18;1394.71;130.83
18.05.1993;437.3;985.26;1390.37;134.6
19.05.1993;437.17;989.62;1438.16;136.32
20.05.1993;437.17;989.62;1464.23;135.29
21.05.1993;437.03;993.98;1425.13;132.89
24.05.1993;430.3;989.62;1425.13;136.67
25.05.1993;432.91;989.62;1429.47;138.38
26.05.1993;426.46;976.54;1442.51;144.91
27.05.1993;428.66;967.82;1433.82;146.28
28.05.1993;431.68;980.9;1442.51;144.91
31.05.1993;431.68;980.9;1442.51;144.91
01.06.1993;431.95;983.95;1442.51;142.85
02.06.1993;435.11;983.95;1446.85;148
03.06.1993;438.54;988.4;1433.82;148
04.06.1993;448.42;992.86;1429.47;148.34
07.06.1993;457.81;1017.26;1425.13;143.53
08.06.1993;460.57;1008.26;1412.09;143.53
09.06.1993;464.72;1008.26;1391.93;145.25
10.06.1993;464.72;999.26;1431.2;144.22
11.06.1993;470.66;994.76;1457.38;144.22
14.06.1993;474.38;991.16;1461.75;142.85
15.06.1993;470.93;983.06;1461.75;137.01
16.06.1993;474.94;995.66;1466.11;138.38
17.06.1993;477.28;1010.96;1474.84;136.32
18.06.1993;473.14;1010.96;1448.66;135.64
21.06.1993;480.6;1017.26;1439.93;135.29
22.06.1993;481.29;1019.96;1435.56;135.29
23.06.1993;484.74;1005.56;1457.38;133.57
24.06.1993;492.06;1007.36;1487.93;133.92
25.06.1993;495.51;1014.56;1487.93;136.67
28.06.1993;510.29;1031.67;1509.74;138.38
29.06.1993;511.26;1033.47;1514.11;135.64
30.06.1993;500.62;1027.17;1501.02;135.64
01.07.1993;501.73;1027.17;1501.02;135.29
02.07.1993;497.59;1019.06;1492.29;132.54
05.07.1993;491.37;1017.26;1492.29;132.54
06.07.1993;488.19;1006.46;1461.75;128.77
07.07.1993;490.96;980.35;1496.65;128.08
08.07.1993;505.32;992.96;1522.83;128.08
09.07.1993;515.95;997.46;1514.11;128.08
12.07.1993;513.47;988.46;1544.65;132.2
13.07.1993;509.32;982.16;1527.2;130.83
14.07.1993;508.91;974.95;1549.01;130.14
15.07.1993;505.04;964.15;1553.38;130.48
16.07.1993;497.86;969.55;1540.29;125.33
19.07.1993;494.13;967.75;1549.01;119.84
20.07.1993;484.74;943.45;1557.74;117.78
21.07.1993;482.95;929.04;1544.65;119.84
22.07.1993;480.88;922.74;1527.2;119.15
23.07.1993;476.46;923.64;1535.92;116.06
26.07.1993;488.89;929.94;1527.2;116.41
27.07.1993;480.6;949.75;1518.47;125.33
28.07.1993;496.76;946.15;1522.83;120.87
29.07.1993;491.65;940.74;1535.92;120.53
30.07.1993;480.88;944.35;1509.74;122.24
02.08.1993;481.29;942.54;1518.47;120.53
03.08.1993;490.96;947.95;1514.11;119.15
04.08.1993;499.24;933.54;1492.29;121.9
05.08.1993;516.51;915.54;1505.38;120.87
06.08.1993;516.51;916.44;1487.93;119.83
09.08.1993;512.64;928.14;1505.38;119.14
10.08.1993;507.53;929.94;1492.29;119.49
11.08.1993;510.29;934.44;1527.2;116.73
12.08.1993;531.01;949.75;1483.56;115.34
13.08.1993;551.72;972.25;1492.29;115
16.08.1993;541.78;989.36;1466.11;113.27
17.08.1993;545.78;983.96;1483.56;118.8
18.08.1993;552.41;993.86;1492.29;118.11
19.08.1993;534.87;992.06;1527.2;118.8
20.08.1993;532.53;989.36;1518.47;119.14
23.08.1993;516.51;983.96;1522.83;122.6
24.08.1993;508.22;990.26;1540.29;121.22
25.08.1993;512.36;1005.56;1505.38;121.56
26.08.1993;507.25;991.16;1496.65;121.56
27.08.1993;501.04;993.86;1496.65;121.91
30.08.1993;506.15;994.76;1505.38;123.29
31.08.1993;516.51;994.76;1514.11;126.4
01.09.1993;507.67;983.96;1487.93;126.74
02.09.1993;524.1;976.75;1487.93;127.09
03.09.1993;524.38;969.55;1505.38;126.4
06.09.1993;513.74;956.95;1505.38;126.4
07.09.1993;499.24;965.05;1501.02;125.7
08.09.1993;501.18;965.05;1505.38;122.6
09.09.1993;498.28;963.25;1511.31;122.6
10.09.1993;489.58;947.95;1541.98;120.87
13.09.1993;498.28;947.95;1559.5;121.22
14.09.1993;499.24;956.05;1546.36;120.18
15.09.1993;484.05;937.14;1537.6;120.52
16.09.1993;481.98;952.45;1515.69;120.18
17.09.1993;488.33;951.55;1524.46;119.83
20.09.1993;495.1;966.85;1498.17;116.73
21.09.1993;497.86;962.35;1489.41;116.38
22.09.1993;490.96;956.95;1498.17;115.69
23.09.1993;506.84;956.95;1498.17;115.69
24.09.1993;495.79;958.75;1493.79;115.34
27.09.1993;507.53;970.45;1506.93;115.34
28.09.1993;505.46;980.35;1498.17;115.34
29.09.1993;504.08;989.36;1485.03;115
30.09.1993;507.11;981.25;1480.65;116.03
01.10.1993;508.22;984.86;1471.89;121.22
04.10.1993;513.47;992.06;1476.27;122.25
05.10.1993;525.48;1001.06;1467.51;120.87
06.10.1993;524.1;1001.96;1449.99;121.56
07.10.1993;524.79;998.36;1441.22;121.56
08.10.1993;517.89;995.66;1445.6;122.25
11.10.1993;515.82;994.76;1471.89;121.91
12.10.1993;519.27;992.96;1476.27;120.87
13.10.1993;522.72;1007.36;1476.27;119.14
14.10.1993;517.2;1028.07;1546.36;117.76
15.10.1993;527.97;1037.97;1541.98;122.94
18.10.1993;527.83;1055.07;1528.84;121.56
19.10.1993;518.16;1056.87;1528.84;119.83
20.10.1993;525.48;1064.98;1541.98;120.52
21.10.1993;523.13;1073.08;1528.84;124.32
22.10.1993;538.33;1074.88;1498.17;122.94
25.10.1993;548.96;1072.18;1502.55;123.98
26.10.1993;545.51;1076.68;1502.55;127.78
27.10.1993;536.53;1078.48;1506.93;127.09
28.10.1993;534.18;1073.08;1506.93;126.4
29.10.1993;544.13;1068.58;1520.08;127.09
01.11.1993;550.06;1065.88;1511.31;131.92
02.11.1993;562.77;1072.18;1493.79;140.55
03.11.1993;552.41;1073.98;1471.89;140.21
04.11.1993;546.47;1056.87;1454.37;138.14
05.11.1993;537.22;1041.57;1454.37;138.48
08.11.1993;537.22;1044.27;1454.37;139.53
09.11.1993;540.95;1055.97;1441.22;136.4
10.11.1993;545.51;1065.88;1423.7;138.48
11.11.1993;549.65;1058.67;1406.18;144.38
12.11.1993;547.58;1052.37;1428.08;143.34
15.11.1993;554.76;1049.67;1449.99;141.61
16.11.1993;553.52;1048.77;1476.27;146.47
17.11.1993;553.52;1047.87;1485.03;144.04
18.11.1993;561.39;1048.77;1471.89;146.47
19.11.1993;560.01;1050.57;1493.79;144.04
22.11.1993;545.65;1041.57;1476.27;144.38
23.11.1993;545.51;1053.27;1480.65;147.51
24.11.1993;555.87;1061.38;1477.85;153.06
25.11.1993;568.99;1066.78;1477.85;153.06
26.11.1993;560.7;1064.08;1486.64;154.8
29.11.1993;544.82;1052.37;1486.64;150.98
30.11.1993;550.62;1043.37;1477.85;149.59
01.12.1993;557.66;1055.07;1486.64;147.51
02.12.1993;563.88;1067.68;1495.44;149.24
03.12.1993;568.02;1087.48;1508.63;148.55
06.12.1993;572.44;1098.29;1530.63;149.24
07.12.1993;574.51;1098.29;1548.22;149.24
08.12.1993;584.87;1102.79;1539.42;149.59
09.12.1993;588.04;1121.69;1535.02;148.9
10.12.1993;583.49;1125.29;1530.63;153.41
13.12.1993;583.49;1128.89;1539.42;159.31
14.12.1993;579.76;1127.09;1521.83;155.84
15.12.1993;566.22;1113.59;1499.84;157.92
16.12.1993;577.96;1116.29;1526.23;159.66
17.12.1993;581.14;1128.89;1499.84;165.9
20.12.1993;586.52;1134.29;1508.63;162.09
21.12.1993;592.46;1122.59;1530.63;162.78
22.12.1993;592.46;1124.39;1548.22;164.51
23.12.1993;601.02;1149.6;1530.63;162.78
24.12.1993;601.02;1149.6;1530.63;162.78
27.12.1993;608.34;1155;1557.02;164.17
28.12.1993;604.48;1146.9;1570.21;162.09
29.12.1993;593.84;1143.3;1583.41;161.39
30.12.1993;607.65;1155;1579.01;158.27
31.12.1993;607.65;1155;1570.21;156.88
03.01.1994;614.01;1162.2;1565.81;160
04.01.1994;613.18;1162.2;1552.62;163.82
05.01.1994;609.04;1168.5;1513.03;165.21
06.01.1994;609.73;1183.81;1482.24;162.43
07.01.1994;612.07;1209.01;1499.84;163.47
10.01.1994;624.92;1194.61;1526.23;164.51
11.01.1994;621.46;1198.21;1504.24;162.78
12.01.1994;628.09;1192.81;1521.83;161.39
13.01.1994;615.25;1181.11;1499.84;163.13
14.01.1994;611.8;1192.81;1495.44;162.78
17.01.1994;616.22;1196.41;1464.65;159.66
18.01.1994;608.34;1199.11;1442.66;158.61
19.01.1994;612.49;1199.11;1460.25;155.49
20.01.1994;609.73;1190.11;1455.85;153.41
21.01.1994;594.53;1191.01;1451.46;153.41
24.01.1994;585.56;1197.31;1425.07;162.78
25.01.1994;599.78;1209.01;1433.86;161.74
26.01.1994;595.92;1229.72;1442.66;156.53
27.01.1994;596.61;1243.22;1469.05;158.61
28.01.1994;603.51;1265.73;1451.46;160.35
31.01.1994;610.83;1283.73;1438.26;156.88
01.02.1994;613.87;1267.53;1460.25;156.88
02.02.1994;618.43;1255.83;1460.25;156.53
03.02.1994;621.46;1251.32;1469.05;154.8
04.02.1994;618.7;1250.42;1433.86;145.08
07.02.1994;604.2;1223.42;1433.86;151.36
08.02.1994;610.42;1221.62;1416.27;149.61
09.02.1994;616.63;1210.81;1425.07;148.22
10.02.1994;629.75;1200.91;1433.86;147.52
11.02.1994;619.39;1191.01;1460.25;148.57
14.02.1994;621.74;1175.71;1442.66;150.66
15.02.1994;615.94;1192.81;1438.26;152.05
16.02.1994;615.25;1210.81;1455.85;152.4
17.02.1994;616.63;1230.62;1469.05;147.17
18.02.1994;622.85;1215.32;1460.25;146.82
21.02.1994;615.94;1204.51;1460.25;146.82
22.02.1994;618.7;1197.31;1495.44;149.61
23.02.1994;624.92;1214.42;1499.84;149.26
24.02.1994;611.8;1166.7;1477.85;147.52
25.02.1994;607.65;1168.5;1477.85;147.52
28.02.1994;607.65;1155;1499.84;147.52
01.03.1994;600.06;1134.29;1491.04;149.61
